userId	geneSymbol	geneName	entrezgene	score	gLink
DOT1L	DOT1L	DOT1 like histone lysine methyltransferase	84444	3505.12980327095	https://www.ncbi.nlm.nih.gov/gene/?term=84444
DPEP1	DPEP1	dipeptidase 1	1800	1.47245408646995	https://www.ncbi.nlm.nih.gov/gene/?term=1800
DPEP2	DPEP2	dipeptidase 2	64174	2.44988686382844	https://www.ncbi.nlm.nih.gov/gene/?term=64174
DPF1	DPF1	double PHD fingers 1	8193	497.916684255934	https://www.ncbi.nlm.nih.gov/gene/?term=8193
DPH6	DPH6	diphthamine biosynthesis 6	89978	165.259403048786	https://www.ncbi.nlm.nih.gov/gene/?term=89978
DPH7	DPH7	diphthamide biosynthesis 7	92715	1930.14376463083	https://www.ncbi.nlm.nih.gov/gene/?term=92715
DPM3	DPM3	dolichyl-phosphate mannosyltransferase subunit 3	54344	1005.27134729036	https://www.ncbi.nlm.nih.gov/gene/?term=54344
DPP10	DPP10	dipeptidyl peptidase like 10	57628	173.320333981718	https://www.ncbi.nlm.nih.gov/gene/?term=57628
DPP10-AS1	DPP10-AS1	DPP10 antisense RNA 1	389023	39.9900483370505	https://www.ncbi.nlm.nih.gov/gene/?term=389023
DPP4	DPP4	dipeptidyl peptidase 4	1803	728.519122180603	https://www.ncbi.nlm.nih.gov/gene/?term=1803
DPP6	DPP6	dipeptidyl peptidase like 6	1804	773.528490530341	https://www.ncbi.nlm.nih.gov/gene/?term=1804
DPP9-AS1	DPP9-AS1	DPP9 antisense RNA 1	100131094	18.8391944626699	https://www.ncbi.nlm.nih.gov/gene/?term=100131094
DPY19L1P1	DPY19L1P1	DPY19L1 pseudogene 1	100129460	108.674888230698	https://www.ncbi.nlm.nih.gov/gene/?term=100129460
DPY19L2	DPY19L2	dpy-19 like 2	283417	330.055705708027	https://www.ncbi.nlm.nih.gov/gene/?term=283417
DPY19L2P2	DPY19L2P2	DPY19L2 pseudogene 2	349152	395.721296802495	https://www.ncbi.nlm.nih.gov/gene/?term=349152
DPY19L3	DPY19L3	dpy-19 like C-mannosyltransferase 3	147991	1761.34699067928	https://www.ncbi.nlm.nih.gov/gene/?term=147991
DPY19L4	DPY19L4	dpy-19 like 4	286148	1339.78906460192	https://www.ncbi.nlm.nih.gov/gene/?term=286148
DPYSL3	DPYSL3	dihydropyrimidinase like 3	1809	13385.3168022956	https://www.ncbi.nlm.nih.gov/gene/?term=1809
DPYSL4	DPYSL4	dihydropyrimidinase like 4	10570	1228.17968195126	https://www.ncbi.nlm.nih.gov/gene/?term=10570
DPYSL5	DPYSL5	dihydropyrimidinase like 5	56896	2643.96744386158	https://www.ncbi.nlm.nih.gov/gene/?term=56896
DQX1	DQX1	DEAQ-box RNA dependent ATPase 1	165545	568.34789264959	https://www.ncbi.nlm.nih.gov/gene/?term=165545
DRAM1	DRAM1	DNA damage regulated autophagy modulator 1	55332	492.473208824087	https://www.ncbi.nlm.nih.gov/gene/?term=55332
DRAP1	DRAP1	DR1 associated protein 1	10589	2738.06217931305	https://www.ncbi.nlm.nih.gov/gene/?term=10589
DRC1	DRC1	dynein regulatory complex subunit 1	92749	9.24825626249864	https://www.ncbi.nlm.nih.gov/gene/?term=92749
DRC3	DRC3	dynein regulatory complex subunit 3	83450	135.717736375907	https://www.ncbi.nlm.nih.gov/gene/?term=83450
DRD1	DRD1	dopamine receptor D1	1812	4.68490692085739	https://www.ncbi.nlm.nih.gov/gene/?term=1812
DRD2	DRD2	dopamine receptor D2	1813	344.831083908222	https://www.ncbi.nlm.nih.gov/gene/?term=1813
DRD4	DRD4	dopamine receptor D4	1815	267.495146151787	https://www.ncbi.nlm.nih.gov/gene/?term=1815
DRGX	DRGX	dorsal root ganglia homeobox	644168	362.377199973991	https://www.ncbi.nlm.nih.gov/gene/?term=644168
DROSHA	DROSHA	drosha ribonuclease III	29102	2151.42280215864	https://www.ncbi.nlm.nih.gov/gene/?term=29102
DSCAML1	DSCAML1	DS cell adhesion molecule like 1	57453	42.153928060975	https://www.ncbi.nlm.nih.gov/gene/?term=57453
DSCR8	DSCR8	Down syndrome critical region 8	84677	20.3003643800219	https://www.ncbi.nlm.nih.gov/gene/?term=84677
DSCR9	DSCR9	Down syndrome critical region 9	257203	13.9849066945555	https://www.ncbi.nlm.nih.gov/gene/?term=257203
DSE	DSE	dermatan sulfate epimerase	29940	797.662374200582	https://www.ncbi.nlm.nih.gov/gene/?term=29940
DST	DST	dystonin	667	6517.07473784854	https://www.ncbi.nlm.nih.gov/gene/?term=667
DSTNP2	DSTNP2	destrin, actin depolymerizing factor pseudogene 2	171220	93.4313685524928	https://www.ncbi.nlm.nih.gov/gene/?term=171220
DSTYK	DSTYK	dual serine/threonine and tyrosine protein kinase	25778	1035.0854933996	https://www.ncbi.nlm.nih.gov/gene/?term=25778
DTD1	DTD1	D-tyrosyl-tRNA deacylase 1	92675	539.419461718085	https://www.ncbi.nlm.nih.gov/gene/?term=92675
DTNB	DTNB	dystrobrevin beta	1838	411.98743133736	https://www.ncbi.nlm.nih.gov/gene/?term=1838
DTNBP1	DTNBP1	dystrobrevin binding protein 1	84062	240.622882978286	https://www.ncbi.nlm.nih.gov/gene/?term=84062
DTX1	DTX1	deltex E3 ubiquitin ligase 1	1840	420.546899920995	https://www.ncbi.nlm.nih.gov/gene/?term=1840
DTX2	DTX2	deltex E3 ubiquitin ligase 2	113878	664.256385467936	https://www.ncbi.nlm.nih.gov/gene/?term=113878
DTX2P1	DTX2P1	DTX2 pseudogene 1	107161144	3.30477498454934	https://www.ncbi.nlm.nih.gov/gene/?term=107161144
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	590.327778148745	https://www.ncbi.nlm.nih.gov/gene/?term=151636
DTYMK	DTYMK	deoxythymidylate kinase	1841	2193.93895826238	https://www.ncbi.nlm.nih.gov/gene/?term=1841
DUBR	DUBR	DPPA2 upstream binding RNA	344595	334.520678001358	https://www.ncbi.nlm.nih.gov/gene/?term=344595
DUOX1	DUOX1	dual oxidase 1	53905	290.598537715804	https://www.ncbi.nlm.nih.gov/gene/?term=53905
DUS3L	DUS3L	dihydrouridine synthase 3 like	56931	1420.36673255222	https://www.ncbi.nlm.nih.gov/gene/?term=56931
DUSP10	DUSP10	dual specificity phosphatase 10	11221	431.066737915555	https://www.ncbi.nlm.nih.gov/gene/?term=11221
DUSP11	DUSP11	dual specificity phosphatase 11	8446	429.273439488912	https://www.ncbi.nlm.nih.gov/gene/?term=8446
DUSP12	DUSP12	dual specificity phosphatase 12	11266	694.210012643369	https://www.ncbi.nlm.nih.gov/gene/?term=11266
DUSP16	DUSP16	dual specificity phosphatase 16	80824	836.413253836497	https://www.ncbi.nlm.nih.gov/gene/?term=80824
DUSP2	DUSP2	dual specificity phosphatase 2	1844	56.1491340117568	https://www.ncbi.nlm.nih.gov/gene/?term=1844
DUSP22	DUSP22	dual specificity phosphatase 22	56940	401.695410188655	https://www.ncbi.nlm.nih.gov/gene/?term=56940
DUSP26	DUSP26	dual specificity phosphatase 26	78986	662.168872766659	https://www.ncbi.nlm.nih.gov/gene/?term=78986
DUSP5	DUSP5	dual specificity phosphatase 5	1847	403.639598987005	https://www.ncbi.nlm.nih.gov/gene/?term=1847
DUSP5P1	DUSP5P1	dual specificity phosphatase 5 pseudogene 1	574029	137.750687934063	https://www.ncbi.nlm.nih.gov/gene/?term=574029
DUSP8	DUSP8	dual specificity phosphatase 8	1850	491.103897580777	https://www.ncbi.nlm.nih.gov/gene/?term=1850
DUT	DUT	deoxyuridine triphosphatase	1854	2739.90264777265	https://www.ncbi.nlm.nih.gov/gene/?term=1854
DUX4L27	DUX4L27	double homeobox 4 like 27 (pseudogene)	100131369	5.66629837059863	https://www.ncbi.nlm.nih.gov/gene/?term=100131369
DUX4L50	DUX4L50	double homeobox 4 like 50 (pseudogene)	106480350	321.489726625889	https://www.ncbi.nlm.nih.gov/gene/?term=106480350
DUXAP8	DUXAP8	double homeobox A pseudogene 8	503637	1086.03060758648	https://www.ncbi.nlm.nih.gov/gene/?term=503637
DUXAP9	DUXAP9	double homeobox A pseudogene 9	503638	247.268345209696	https://www.ncbi.nlm.nih.gov/gene/?term=503638
DYNC2H1	DYNC2H1	dynein cytoplasmic 2 heavy chain 1	79659	842.417895202979	https://www.ncbi.nlm.nih.gov/gene/?term=79659
DYNLT3	DYNLT3	dynein light chain Tctex-type 3	6990	174.903881456543	https://www.ncbi.nlm.nih.gov/gene/?term=6990
DYRK1A	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	1859	1501.06516751241	https://www.ncbi.nlm.nih.gov/gene/?term=1859
DYRK2	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	8445	1563.3265789273	https://www.ncbi.nlm.nih.gov/gene/?term=8445
DYRK3	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	8444	808.88229189274	https://www.ncbi.nlm.nih.gov/gene/?term=8444
DZANK1	DZANK1	double zinc ribbon and ankyrin repeat domains 1	55184	190.553079611849	https://www.ncbi.nlm.nih.gov/gene/?term=55184
DZIP1L	DZIP1L	DAZ interacting zinc finger protein 1 like	199221	422.51399178081	https://www.ncbi.nlm.nih.gov/gene/?term=199221
DZIP3	DZIP3	DAZ interacting zinc finger protein 3	9666	1450.23450362372	https://www.ncbi.nlm.nih.gov/gene/?term=9666
E2F1	E2F1	E2F transcription factor 1	1869	3077.99900049677	https://www.ncbi.nlm.nih.gov/gene/?term=1869
E2F2	E2F2	E2F transcription factor 2	1870	1079.67412929846	https://www.ncbi.nlm.nih.gov/gene/?term=1870
E2F3	E2F3	E2F transcription factor 3	1871	1643.1215263398	https://www.ncbi.nlm.nih.gov/gene/?term=1871
E2F6	E2F6	E2F transcription factor 6	1876	941.280781178466	https://www.ncbi.nlm.nih.gov/gene/?term=1876
E2F7	E2F7	E2F transcription factor 7	144455	547.034290206708	https://www.ncbi.nlm.nih.gov/gene/?term=144455
EAF2	EAF2	ELL associated factor 2	55840	27.380349308364	https://www.ncbi.nlm.nih.gov/gene/?term=55840
EBAG9	EBAG9	estrogen receptor binding site associated, antigen, 9	9166	374.232559700506	https://www.ncbi.nlm.nih.gov/gene/?term=9166
EBF3	EBF3	EBF transcription factor 3	253738	476.90049578601497	https://www.ncbi.nlm.nih.gov/gene/?term=253738
EBF4	EBF4	EBF family member 4	57593	680.62894362466	https://www.ncbi.nlm.nih.gov/gene/?term=57593
EBI3	EBI3	Epstein-Barr virus induced 3	10148	39.0108879521081	https://www.ncbi.nlm.nih.gov/gene/?term=10148
EBLN3P	EBLN3P	endogenous Bornavirus-like nucleoprotein 3, pseudogene	100506710	2337.60794681772	https://www.ncbi.nlm.nih.gov/gene/?term=100506710
ECE2	ECE2	endothelin converting enzyme 2	9718	5.23166501677884	https://www.ncbi.nlm.nih.gov/gene/?term=9718
ECEL1	ECEL1	endothelin converting enzyme like 1	9427	164.223979392013	https://www.ncbi.nlm.nih.gov/gene/?term=9427
ECHDC2	ECHDC2	enoyl-CoA hydratase domain containing 2	55268	62.1354276361236	https://www.ncbi.nlm.nih.gov/gene/?term=55268
ECHDC3	ECHDC3	enoyl-CoA hydratase domain containing 3	79746	125.445383372695	https://www.ncbi.nlm.nih.gov/gene/?term=79746
ECM1	ECM1	extracellular matrix protein 1	1893	1114.47483466959	https://www.ncbi.nlm.nih.gov/gene/?term=1893
ECM2	ECM2	extracellular matrix protein 2	1842	7.89107214205718	https://www.ncbi.nlm.nih.gov/gene/?term=1842
ECSIT	ECSIT	ECSIT signalling integrator	51295	1718.93071336749	https://www.ncbi.nlm.nih.gov/gene/?term=51295
ECT2	ECT2	epithelial cell transforming 2	1894	1976.53821102749	https://www.ncbi.nlm.nih.gov/gene/?term=1894
EDA	EDA	ectodysplasin A	1896	16.4457185314088	https://www.ncbi.nlm.nih.gov/gene/?term=1896
EDARADD	EDARADD	EDAR associated death domain	128178	45.7556975031187	https://www.ncbi.nlm.nih.gov/gene/?term=128178
EDC3	EDC3	enhancer of mRNA decapping 3	80153	1246.78022239434	https://www.ncbi.nlm.nih.gov/gene/?term=80153
EDC4	EDC4	enhancer of mRNA decapping 4	23644	2600.17340677932	https://www.ncbi.nlm.nih.gov/gene/?term=23644
EDDM13	EDDM13	epididymal protein 13	100506374	20.4531974308894	https://www.ncbi.nlm.nih.gov/gene/?term=100506374
EDEM2	EDEM2	ER degradation enhancing alpha-mannosidase like protein 2	55741	811.907543911391	https://www.ncbi.nlm.nih.gov/gene/?term=55741
EDEM3	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3	80267	5400.81153940261	https://www.ncbi.nlm.nih.gov/gene/?term=80267
EDF1	EDF1	endothelial differentiation related factor 1	8721	3009.77904970333	https://www.ncbi.nlm.nih.gov/gene/?term=8721
EDIL3	EDIL3	EGF like repeats and discoidin domains 3	10085	1375.21823359586	https://www.ncbi.nlm.nih.gov/gene/?term=10085
EDN1	EDN1	endothelin 1	1906	9.87910871345519	https://www.ncbi.nlm.nih.gov/gene/?term=1906
EDN2	EDN2	endothelin 2	1907	2.36363884206492	https://www.ncbi.nlm.nih.gov/gene/?term=1907
EDN3	EDN3	endothelin 3	1908	1.66238268435869	https://www.ncbi.nlm.nih.gov/gene/?term=1908
EDNRA	EDNRA	endothelin receptor type A	1909	336.87218353416	https://www.ncbi.nlm.nih.gov/gene/?term=1909
EDNRB	EDNRB	endothelin receptor type B	1910	4.96640467153037	https://www.ncbi.nlm.nih.gov/gene/?term=1910
EDNRB-AS1	EDNRB-AS1	EDNRB antisense RNA 1	100505518	4.37132826497602	https://www.ncbi.nlm.nih.gov/gene/?term=100505518
EEA1	EEA1	early endosome antigen 1	8411	657.770538523208	https://www.ncbi.nlm.nih.gov/gene/?term=8411
EEF1A2	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	1917	18401.619442923	https://www.ncbi.nlm.nih.gov/gene/?term=1917
EEF1AKMT1	EEF1AKMT1	EEF1A lysine methyltransferase 1	221143	77.1145170556237	https://www.ncbi.nlm.nih.gov/gene/?term=221143
EEF1AKMT3	EEF1AKMT3	EEF1A lysine methyltransferase 3	25895	222.711024772253	https://www.ncbi.nlm.nih.gov/gene/?term=25895
EEF1B2	EEF1B2	eukaryotic translation elongation factor 1 beta 2	1933	7061.6247849089	https://www.ncbi.nlm.nih.gov/gene/?term=1933
EEF1B2P3	EEF1B2P3	eukaryotic translation elongation factor 1 beta 2 pseudogene 3	644820	49.647316448895	https://www.ncbi.nlm.nih.gov/gene/?term=644820
EEF1E1	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	9521	212.233851236159	https://www.ncbi.nlm.nih.gov/gene/?term=9521
EEPD1	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	80820	422.264071615004	https://www.ncbi.nlm.nih.gov/gene/?term=80820
EFCAB1	EFCAB1	EF-hand calcium binding domain 1	79645	7.97013757302333	https://www.ncbi.nlm.nih.gov/gene/?term=79645
EFCAB12	EFCAB12	EF-hand calcium binding domain 12	90288	15.3343386227849	https://www.ncbi.nlm.nih.gov/gene/?term=90288
EFCAB13	EFCAB13	EF-hand calcium binding domain 13	124989	59.3784943191582	https://www.ncbi.nlm.nih.gov/gene/?term=124989
EFCAB14	EFCAB14	EF-hand calcium binding domain 14	9813	1263.79094993744	https://www.ncbi.nlm.nih.gov/gene/?term=9813
EFCAB2	EFCAB2	EF-hand calcium binding domain 2	84288	205.144119306794	https://www.ncbi.nlm.nih.gov/gene/?term=84288
EFCAB7	EFCAB7	EF-hand calcium binding domain 7	84455	186.866729439471	https://www.ncbi.nlm.nih.gov/gene/?term=84455
EFCAB8	EFCAB8	EF-hand calcium binding domain 8	388795	1.44980461108422	https://www.ncbi.nlm.nih.gov/gene/?term=388795
EFEMP1	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	2788.60700798585	https://www.ncbi.nlm.nih.gov/gene/?term=2202
EFEMP2	EFEMP2	EGF containing fibulin extracellular matrix protein 2	30008	2982.84051828143	https://www.ncbi.nlm.nih.gov/gene/?term=30008
EFHD1	EFHD1	EF-hand domain family member D1	80303	18.0061749926615	https://www.ncbi.nlm.nih.gov/gene/?term=80303
EFHD2	EFHD2	EF-hand domain family member D2	79180	1380.5022301449	https://www.ncbi.nlm.nih.gov/gene/?term=79180
EFNA1	EFNA1	ephrin A1	1942	677.408477631225	https://www.ncbi.nlm.nih.gov/gene/?term=1942
EFNA2	EFNA2	ephrin A2	1943	281.931795842637	https://www.ncbi.nlm.nih.gov/gene/?term=1943
EFNA5	EFNA5	ephrin A5	1946	525.077044947353	https://www.ncbi.nlm.nih.gov/gene/?term=1946
EFNB2	EFNB2	ephrin B2	1948	1168.26527566474	https://www.ncbi.nlm.nih.gov/gene/?term=1948
EFR3B	EFR3B	EFR3 homolog B	22979	374.145763469285	https://www.ncbi.nlm.nih.gov/gene/?term=22979
EGF	EGF	epidermal growth factor	1950	63.0034896050536	https://www.ncbi.nlm.nih.gov/gene/?term=1950
EGFLAM	EGFLAM	EGF like, fibronectin type III and laminin G domains	133584	69.351736884486	https://www.ncbi.nlm.nih.gov/gene/?term=133584
EGOT	EGOT	eosinophil granule ontogeny transcript	100126791	1.71920029300512	https://www.ncbi.nlm.nih.gov/gene/?term=100126791
EGR1	EGR1	early growth response 1	1958	1078.86680314516	https://www.ncbi.nlm.nih.gov/gene/?term=1958
EGR3	EGR3	early growth response 3	1960	20.136663382622	https://www.ncbi.nlm.nih.gov/gene/?term=1960
EHBP1	EHBP1	EH domain binding protein 1	23301	1870.07454670933	https://www.ncbi.nlm.nih.gov/gene/?term=23301
EHBP1L1	EHBP1L1	EH domain binding protein 1 like 1	254102	2956.87353263733	https://www.ncbi.nlm.nih.gov/gene/?term=254102
EHD2	EHD2	EH domain containing 2	30846	2826.30226547096	https://www.ncbi.nlm.nih.gov/gene/?term=30846
EHD3	EHD3	EH domain containing 3	30845	1335.64184885911	https://www.ncbi.nlm.nih.gov/gene/?term=30845
EHD4	EHD4	EH domain containing 4	30844	605.756766456879	https://www.ncbi.nlm.nih.gov/gene/?term=30844
EHMT1	EHMT1	euchromatic histone lysine methyltransferase 1	79813	2407.97375028401	https://www.ncbi.nlm.nih.gov/gene/?term=79813
EID2	EID2	EP300 interacting inhibitor of differentiation 2	163126	502.827425233932	https://www.ncbi.nlm.nih.gov/gene/?term=163126
EIF1B	EIF1B	eukaryotic translation initiation factor 1B	10289	814.458134912777	https://www.ncbi.nlm.nih.gov/gene/?term=10289
EIF1P6	EIF1P6	eukaryotic translation initiation factor 1 pseudogene 6	106480277	15.1059890121525	https://www.ncbi.nlm.nih.gov/gene/?term=106480277
EIF2AK4	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	440275	2112.35334735331	https://www.ncbi.nlm.nih.gov/gene/?term=440275
EIF2B4	EIF2B4	eukaryotic translation initiation factor 2B subunit delta	8890	1248.52927689934	https://www.ncbi.nlm.nih.gov/gene/?term=8890
EIF2D	EIF2D	eukaryotic translation initiation factor 2D	1939	1498.07681568731	https://www.ncbi.nlm.nih.gov/gene/?term=1939
EIF2S1	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	1965	2172.65568561338	https://www.ncbi.nlm.nih.gov/gene/?term=1965
EIF2S3	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma	1968	8489.83859093912	https://www.ncbi.nlm.nih.gov/gene/?term=1968
EIF2S3B	EIF2S3B	eukaryotic translation initiation factor 2 subunit gamma B	255308	11.3891743337024	https://www.ncbi.nlm.nih.gov/gene/?term=255308
EIF3FP1	EIF3FP1	eukaryotic translation initiation factor 3 subunit F pseudogene 1	54053	2.02305484049027	https://www.ncbi.nlm.nih.gov/gene/?term=54053
EIF3G	EIF3G	eukaryotic translation initiation factor 3 subunit G	8666	5326.2776525158	https://www.ncbi.nlm.nih.gov/gene/?term=8666
EIF3J	EIF3J	eukaryotic translation initiation factor 3 subunit J	8669	1603.31125258665	https://www.ncbi.nlm.nih.gov/gene/?term=8669
EIF3J-DT	EIF3J-DT	EIF3J divergent transcript	645212	299.069758832628	https://www.ncbi.nlm.nih.gov/gene/?term=645212
EIF4A2	EIF4A2	eukaryotic translation initiation factor 4A2	1974	9759.30059485386	https://www.ncbi.nlm.nih.gov/gene/?term=1974
EIF4E3	EIF4E3	eukaryotic translation initiation factor 4E family member 3	317649	141.060708676551	https://www.ncbi.nlm.nih.gov/gene/?term=317649
EIF4EBP1	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	1978	3662.96703825761	https://www.ncbi.nlm.nih.gov/gene/?term=1978
EIF4EBP2	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	1979	3290.17808695179	https://www.ncbi.nlm.nih.gov/gene/?term=1979
EIF5A2	EIF5A2	eukaryotic translation initiation factor 5A2	56648	534.996166998938	https://www.ncbi.nlm.nih.gov/gene/?term=56648
EIPR1	EIPR1	EARP complex and GARP complex interacting protein 1	7260	928.221092142273	https://www.ncbi.nlm.nih.gov/gene/?term=7260
EIPR1-IT1	EIPR1-IT1	EIPR1 intronic transcript 1	100874301	14.6662388110676	https://www.ncbi.nlm.nih.gov/gene/?term=100874301
ELANE	ELANE	elastase, neutrophil expressed	1991	72.199183915942	https://www.ncbi.nlm.nih.gov/gene/?term=1991
ELAVL2	ELAVL2	ELAV like RNA binding protein 2	1993	327.301593944102	https://www.ncbi.nlm.nih.gov/gene/?term=1993
ELAVL3	ELAVL3	ELAV like RNA binding protein 3	1995	4057.74379514768	https://www.ncbi.nlm.nih.gov/gene/?term=1995
ELAVL4	ELAVL4	ELAV like RNA binding protein 4	1996	2093.9763470097	https://www.ncbi.nlm.nih.gov/gene/?term=1996
ELF3	ELF3	E74 like ETS transcription factor 3	1999	6.85505598306865	https://www.ncbi.nlm.nih.gov/gene/?term=1999
ELF4	ELF4	E74 like ETS transcription factor 4	2000	501.424601433056	https://www.ncbi.nlm.nih.gov/gene/?term=2000
ELFN1	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1	392617	47.3130826748573	https://www.ncbi.nlm.nih.gov/gene/?term=392617
ELFN1-AS1	ELFN1-AS1	ELFN1 antisense RNA 1	101927125	41.034566089978	https://www.ncbi.nlm.nih.gov/gene/?term=101927125
ELFN2	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2	114794	520.1351347004904	https://www.ncbi.nlm.nih.gov/gene/?term=114794
ELK4	ELK4	ELK4, ETS transcription factor	2005	1893.7246983467	https://www.ncbi.nlm.nih.gov/gene/?term=2005
ELL	ELL	elongation factor for RNA polymerase II	8178	575.185618024889	https://www.ncbi.nlm.nih.gov/gene/?term=8178
ELL2	ELL2	elongation factor for RNA polymerase II 2	22936	1107.40210719899	https://www.ncbi.nlm.nih.gov/gene/?term=22936
ELL2P1	ELL2P1	elongation factor for RNA polymerase II 2 pseudogene 1	646270	0.768089173489567	https://www.ncbi.nlm.nih.gov/gene/?term=646270
ELMO1	ELMO1	engulfment and cell motility 1	9844	909.589876483373	https://www.ncbi.nlm.nih.gov/gene/?term=9844
ELMOD1	ELMOD1	ELMO domain containing 1	55531	28.9456002925572	https://www.ncbi.nlm.nih.gov/gene/?term=55531
ELMOD2	ELMOD2	ELMO domain containing 2	255520	1031.77916235488	https://www.ncbi.nlm.nih.gov/gene/?term=255520
ELMOD3	ELMOD3	ELMO domain containing 3	84173	386.710383384767	https://www.ncbi.nlm.nih.gov/gene/?term=84173
ELN	ELN	elastin	2006	1307.21797020355	https://www.ncbi.nlm.nih.gov/gene/?term=2006
ELN-AS1	ELN-AS1	ELN antisense RNA 1	107986809	18.8532020431835	https://www.ncbi.nlm.nih.gov/gene/?term=107986809
ELOB	ELOB	elongin B	6923	2927.26623978301	https://www.ncbi.nlm.nih.gov/gene/?term=6923
ELOVL1	ELOVL1	ELOVL fatty acid elongase 1	64834	1477.86766185439	https://www.ncbi.nlm.nih.gov/gene/?term=64834
ELOVL3	ELOVL3	ELOVL fatty acid elongase 3	83401	5.96745562366683	https://www.ncbi.nlm.nih.gov/gene/?term=83401
ELOVL6	ELOVL6	ELOVL fatty acid elongase 6	79071	1286.86487047288	https://www.ncbi.nlm.nih.gov/gene/?term=79071
ELOVL7	ELOVL7	ELOVL fatty acid elongase 7	79993	53.7274830188408	https://www.ncbi.nlm.nih.gov/gene/?term=79993
ELP2	ELP2	elongator acetyltransferase complex subunit 2	55250	2602.97658090336	https://www.ncbi.nlm.nih.gov/gene/?term=55250
EMBP1	EMBP1	embigin pseudogene 1	647121	6.50373312757271	https://www.ncbi.nlm.nih.gov/gene/?term=647121
EMC1	EMC1	ER membrane protein complex subunit 1	23065	4694.80228305721	https://www.ncbi.nlm.nih.gov/gene/?term=23065
EMC9	EMC9	ER membrane protein complex subunit 9	51016	732.078904453923	https://www.ncbi.nlm.nih.gov/gene/?term=51016
EMID1	EMID1	EMI domain containing 1	129080	174.008749683504	https://www.ncbi.nlm.nih.gov/gene/?term=129080
EMILIN1	EMILIN1	elastin microfibril interfacer 1	11117	41931.8683261392	https://www.ncbi.nlm.nih.gov/gene/?term=11117
EMILIN2	EMILIN2	elastin microfibril interfacer 2	84034	576.192807555926	https://www.ncbi.nlm.nih.gov/gene/?term=84034
EMILIN3	EMILIN3	elastin microfibril interfacer 3	90187	122.385566450832	https://www.ncbi.nlm.nih.gov/gene/?term=90187
EML2	EML2	EMAP like 2	24139	619.31012104159	https://www.ncbi.nlm.nih.gov/gene/?term=24139
EML3	EML3	EMAP like 3	256364	2548.250465205	https://www.ncbi.nlm.nih.gov/gene/?term=256364
EML4	EML4	EMAP like 4	27436	4550.83155142157	https://www.ncbi.nlm.nih.gov/gene/?term=27436
EML5	EML5	EMAP like 5	161436	1021.18189758734	https://www.ncbi.nlm.nih.gov/gene/?term=161436
EML6	EML6	EMAP like 6	400954	1704.37509381107	https://www.ncbi.nlm.nih.gov/gene/?term=400954
EMP1	EMP1	epithelial membrane protein 1	2012	451.398320146332	https://www.ncbi.nlm.nih.gov/gene/?term=2012
EMP3	EMP3	epithelial membrane protein 3	2014	833.958715518015	https://www.ncbi.nlm.nih.gov/gene/?term=2014
EMX1	EMX1	empty spiracles homeobox 1	2016	2.16968902297612	https://www.ncbi.nlm.nih.gov/gene/?term=2016
EN1	EN1	engrailed homeobox 1	2019	9.3027460669364	https://www.ncbi.nlm.nih.gov/gene/?term=2019
ENDOG	ENDOG	endonuclease G	2021	690.012406962073	https://www.ncbi.nlm.nih.gov/gene/?term=2021
ENDOV	ENDOV	endonuclease V	284131	1101.28346887545	https://www.ncbi.nlm.nih.gov/gene/?term=284131
ENG	ENG	endoglin	2022	3265.63872317204	https://www.ncbi.nlm.nih.gov/gene/?term=2022
ENGASE	ENGASE	endo-beta-N-acetylglucosaminidase	64772	2635.16044814141	https://www.ncbi.nlm.nih.gov/gene/?term=64772
ENHO	ENHO	energy homeostasis associated	375704	78.1504698342002	https://www.ncbi.nlm.nih.gov/gene/?term=375704
ENO2	ENO2	enolase 2	2026	4319.18556505649	https://www.ncbi.nlm.nih.gov/gene/?term=2026
ENOX1-AS1	ENOX1-AS1	ENOX1 antisense RNA 1	100874129	1.97583374686615	https://www.ncbi.nlm.nih.gov/gene/?term=100874129
ENPP1	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	5167	1101.28112965654	https://www.ncbi.nlm.nih.gov/gene/?term=5167
ENPP2	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2	5168	4128.36590430813	https://www.ncbi.nlm.nih.gov/gene/?term=5168
ENPP3	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	5169	3.64694221983593	https://www.ncbi.nlm.nih.gov/gene/?term=5169
ENPP4	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4	22875	25.4334304157843	https://www.ncbi.nlm.nih.gov/gene/?term=22875
